2, 42220, Note_on_c, 0, 64, 52
2, 42830, Note_off_c, 0, 64, 52
2, 42930, Note_on_c, 0, 64, 74
2, 43060, Note_off_c, 0, 64, 74
2, 43170, Note_on_c, 0, 64, 88
2, 43570, Note_off_c, 0, 64, 88
2, 43650, Note_on_c, 0, 64, 56
2, 44140, Note_off_c, 0, 64, 0
2, 44140, Note_on_c, 0, 63, 50
2, 44600, Note_on_c, 1, 64, 72
2, 44620, Note_off_c, 0, 63, 50
2, 45500, Note_off_c, 1, 64, 72
2, 45580, Note_on_c, 0, 64, 36
2, 46050, Note_off_c, 0, 64, 0
2, 46050, Note_on_c, 0, 59, 68
2, 48000, Note_off_c, 0, 59, 68
2, 49920, Note_on_c, 0, 64, 76
2, 51800, Note_on_c, 1, 66, 58
2, 51830, Note_off_c, 0, 64, 76
2, 53210, Note_off_c, 1, 66, 58
2, 53240, Note_on_c, 0, 59, 44
2, 53740, Note_off_c, 0, 59, 0
2, 53740, Note_on_c, 0, 71, 112
2, 54710, Note_off_c, 0, 71, 0
2, 54710, Note_on_c, 0, 69, 76
2, 55160, Note_on_c, 1, 68, 88
2, 55190, Note_off_c, 0, 69, 76
2, 55650, Note_on_c, 0, 66, 50
2, 55660, Note_off_c, 1, 68, 88
2, 56610, Note_on_c, 1, 68, 58
2, 56630, Note_off_c, 0, 66, 50
2, 57080, Note_off_c, 1, 68, 58
2, 57090, Note_on_c, 0, 69, 64
2, 57590, Note_on_c, 1, 68, 44
2, 57600, Note_off_c, 0, 69, 64
2, 58540, Note_on_c, 0, 66, 48
2, 58610, Note_off_c, 1, 68, 44
2, 59000, Note_off_c, 0, 66, 0
2, 59000, Note_on_c, 0, 64, 64
2, 59500, Note_on_c, 1, 63, 58
2, 59540, Note_off_c, 0, 64, 64
2, 59970, Note_off_c, 1, 63, 58
2, 60000, Note_on_c, 0, 64, 36
2, 60930, Note_off_c, 0, 64, 0
2, 60930, Note_on_c, 0, 63, 38
2, 61400, Note_on_c, 1, 61, 40
2, 61430, Note_off_c, 0, 63, 38
2, 63090, Note_off_c, 1, 61, 40
2, 63110, Note_on_c, 0, 63, 48
2, 63190, Note_on_c, 1, 61, 22
2, 63260, Note_off_c, 0, 63, 48
2, 63310, Note_on_c, 0, 58, 42
2, 63340, Note_off_c, 0, 58, 0
2, 63390, Note_off_c, 1, 61, 22
2, 64280, Note_on_c, 0, 57, 36
2, 65250, Note_off_c, 0, 57, 36
2, 65280, Note_on_c, 0, 64, 76
2, 67150, Note_off_c, 0, 64, 0
2, 67150, Note_on_c, 0, 66, 46
2, 68620, Note_off_c, 0, 66, 46
2, 68620, Note_on_c, 1, 59, 52
2, 69100, Note_on_c, 0, 71, 72
2, 69990, Note_off_c, 0, 71, 72
2, 69990, Note_off_c, 1, 59, 52
2, 70030, Note_on_c, 0, 69, 72
2, 70500, Note_on_c, 1, 68, 66
2, 70650, Note_off_c, 0, 69, 72
2, 70770, Note_on_c, 0, 66, 78
2, 70770, Note_off_c, 1, 68, 66
2, 71990, Note_off_c, 0, 66, 0
2, 71990, Note_on_c, 0, 68, 74
2, 72460, Note_on_c, 1, 69, 82
2, 72510, Note_off_c, 0, 68, 74
2, 72950, Note_on_c, 0, 68, 74
2, 72950, Note_off_c, 1, 69, 82
2, 73890, Note_on_c, 1, 66, 54
2, 73940, Note_off_c, 0, 68, 74
2, 74330, Note_off_c, 1, 66, 54
2, 74350, Note_on_c, 0, 64, 58
2, 74860, Note_on_c, 1, 63, 90
2, 74900, Note_off_c, 0, 64, 58
2, 75340, Note_off_c, 1, 63, 90
2, 75370, Note_on_c, 0, 64, 64
2, 76320, Note_on_c, 1, 63, 76
2, 76330, Note_off_c, 0, 64, 64
2, 76690, Note_off_c, 1, 63, 76
2, 76780, Note_on_c, 0, 63, 60
2, 77190, Note_off_c, 0, 63, 60
2, 77240, Note_on_c, 0, 64, 78
2, 78210, Note_off_c, 0, 64, 0
2, 78210, Note_on_c, 0, 66, 58
2, 78700, Note_off_c, 0, 66, 0
2, 78700, Note_on_c, 0, 68, 54
2, 79650, Note_off_c, 0, 68, 0
2, 79650, Note_on_c, 0, 66, 44
2, 80590, Note_on_c, 1, 64, 48
2, 80620, Note_off_c, 0, 66, 44
2, 80750, Note_off_c, 1, 64, 0
2, 80750, Note_on_c, 1, 64, 106
2, 81620, Note_off_c, 1, 64, 106
2, 82560, Note_on_c, 0, 64, 78
2, 83200, Note_off_c, 0, 64, 78
2, 83270, Note_on_c, 0, 64, 60
2, 83470, Note_off_c, 0, 64, 60
2, 83530, Note_on_c, 0, 64, 66
2, 83940, Note_off_c, 0, 64, 66
2, 84000, Note_on_c, 0, 64, 72
2, 84460, Note_on_c, 1, 63, 64
2, 84480, Note_off_c, 0, 64, 72
2, 84920, Note_on_c, 0, 64, 52
2, 84920, Note_off_c, 1, 63, 64
2, 85770, Note_off_c, 0, 64, 52
2, 85880, Note_on_c, 0, 64, 66
2, 86360, Note_on_c, 1, 63, 62
2, 86380, Note_off_c, 0, 64, 66
2, 86830, Note_off_c, 1, 63, 62
2, 86860, Note_on_c, 0, 64, 42
2, 87820, Note_off_c, 0, 64, 0
2, 87820, Note_on_c, 0, 66, 46
2, 88300, Note_on_c, 1, 68, 36
2, 88310, Note_off_c, 0, 66, 46
2, 89280, Note_on_c, 0, 66, 32
2, 89320, Note_off_c, 1, 68, 36
2, 90150, Note_off_c, 0, 66, 32
2, 90220, Note_on_c, 0, 64, 42
2, 90630, Note_off_c, 0, 64, 42
2, 90700, Note_on_c, 0, 64, 44
2, 91560, Note_off_c, 0, 64, 44
2, 91650, Note_on_c, 0, 64, 62
2, 92090, Note_off_c, 0, 64, 62
2, 92140, Note_on_c, 0, 63, 42
2, 92620, Note_on_c, 1, 64, 60
2, 92640, Note_off_c, 0, 63, 42
2, 93010, Note_off_c, 1, 64, 60
2, 93080, Note_on_c, 0, 64, 46
2, 93690, Note_off_c, 0, 64, 46
2, 93830, Note_on_c, 0, 64, 42
